user,text,location,date,topic
nytpolitics,A heated dispute over the use of the word “torture” erupted at the pretrial hearings for accused conspirators in the Sept. 11 attacks  https://t.co/gG3VRIHNvN,Washington Bureau,2020-01-26 20:38:05,Politics
nytpolitics,"“I think it’s intended to be,” replied Rep. Adam Schiff, the lead House impeachment manager, when asked about President Trump's tweet attacking him https://t.co/qL1voXBaH4",Washington Bureau,2020-01-26 20:11:13,Politics
nytpolitics,"700,000 people across the U.S. are set to be dropped from food-stamp rolls under new Trump administration rules. Cities and counties are bracing for the fallout. https://t.co/Rc5fvLHIMt",Washington Bureau,2020-01-26 19:07:08,Politics
nytpolitics,Alan Dershowitz and Ken Starr are just part of the team of 8 lawyers defending President Trump in the Senate impeachment trial. Here's a look at his full legal team: https://t.co/U9KJN71cER,Washington Bureau,2020-01-26 18:36:09,Politics
nytpolitics,"Democrats wrapped up their case against President Trump with a warning: ""He is a dictator. This must not stand."" Republicans appeared unmoved. https://t.co/0KuHROGVBh",Washington Bureau,2020-01-26 18:08:06,Politics
nytpolitics,"News Analysis: While Democrats and Republicans debate whether he should be convicted and removed from office, the president offered up an alternative menu of events and priorities, @peterbakerNYT writes https://t.co/b3lnv1bzny",Washington Bureau,2020-01-26 17:38:07,Politics
nytpolitics,The Iowa caucuses just over a week away. Here are 7 things to know from this week on the campaign trail. https://t.co/AD9hGrog8j,Washington Bureau,2020-01-26 17:06:04,Politics
nytpolitics,In a week of protests from women's march to gun rally to anti-abortion rally: Activists reflect a kind of cultural panic at the thought of the other side winning the election this year. https://t.co/04r4hlJgqO,Washington Bureau,2020-01-26 16:08:11,Politics
nytpolitics,"In an extraordinary statement, Secretary of State Mike Pompeo criticized a veteran NPR reporter, Mary Louise Kelly, and said the news media was “unhinged” https://t.co/cvFCb2IfeK",Washington Bureau,2020-01-26 15:36:07,Politics
nytpolitics,"“They’re asking you to tear up all of the ballots."" Responding for the first time to 3 days of arguments for removing President Trump from office, his defense team fired back on Saturday, attacking his Democratic accusers as partisan witch-hunters. https://t.co/rfuTKMdYow",Washington Bureau,2020-01-26 15:06:04,Politics
nytpolitics,"""I was in too much shock to even ask for water."" Since August, at least 16 Iranian students have been turned away at U.S. airports. We talked to some of them about the experience. https://t.co/WT6rzxpXuv",Washington Bureau,2020-01-26 14:36:04,Politics
nytpolitics,“Get rid of her.” Listen to President Trump order an ambassador fired while dining with key players in the Ukraine affair whom he’s denied knowing. https://t.co/027FIY67iQ,Washington Bureau,2020-01-26 14:06:01,Politics
nytpolitics,In a week of protests from women's march to gun rally to anti-abortion rally: Activists reflect a kind of cultural panic at the thought of the other side winning the election this year. https://t.co/b3eaaN2LhL,Washington Bureau,2020-01-25 15:40:07,Politics
nytpolitics,"Democrats remain split across generational, racial and ideological lines, prompting some liberals to express reluctance about rallying behind a moderate and those closer to the center voicing unease with a progressive standard-bearer https://t.co/Kj74zEAGPO",Washington Bureau,2020-01-25 14:26:01,Politics
nytpolitics,"While the Senate verdict on impeachment could come soon, the public judgment will not be rendered until November https://t.co/M3AiCve7Et",Washington Bureau,2020-01-25 03:45:05,Politics
nytpolitics,"Adam Schiff, a California Democrat who steered the impeachment inquiry into the president, became a viral sensation with his impassioned speeches at the impeachment trial https://t.co/iLMXLd4yID",Washington Bureau,2020-01-25 03:15:09,Politics
nytpolitics,"“He shouted at me for about the same amount of time as the interview itself had lasted,” said Mary Louise Kelly of NPR https://t.co/JTNLmG4OLR",Washington Bureau,2020-01-25 02:45:09,Politics
nytpolitics,"Democrats wrapped up their case against President Trump with a warning: ""He is a dictator. This must not stand."" Republicans appeared unmoved.
https://t.co/2MmJNtxCeA",Washington Bureau,2020-01-25 02:15:24,Politics
nytpolitics,The Trump administration is cracking down on illicit goods like fake Louis Vuitton bags and fentanyl as a way to monitor China's compliance with a partial trade deal reached this month https://t.co/Ms4h4XKlAB,Washington Bureau,2020-01-25 01:40:04,Politics
nytpolitics,Should Bernie Sanders' campaign promote Joe Rogan's endorsement? Some have called out the podcast host for racist and transphobic remarks but he holds sway among a bloc many Democrats want to tap into. https://t.co/7LZcbZE55e,Washington Bureau,2020-01-24 23:30:08,Politics
nytpolitics,A 2018 recording of President Trump ordering the dismissal of the U.S. ambassador to Ukraine was turned over to congressional Democrats https://t.co/xCKZUm0ZPQ,Washington Bureau,2020-01-24 23:29:09,Politics
nytpolitics,"Why do we have so much trouble referring to a president as ""she""? A new study highlights the sneaky ways language illuminates bias. https://t.co/17OTVxyh1P",Washington Bureau,2020-01-24 23:15:01,Politics
nytpolitics,"Vice President Mike Pence, on a trip to Israel and Italy, was asked about the leaked audio of President Trump saying ""take her out,"" apparently referring to Marie Yovanovitch. He said it confirmed only ""that the president had concerns."" https://t.co/qJmR4smFG2",Washington Bureau,2020-01-24 22:45:09,Politics
nytpolitics,"President Trump's advisers warned the commission behind the presidential debates that he may not participate if the process is not ""fair,"" and floated finding an outside firm to host the debates instead https://t.co/n4gCQ7PNlB",Washington Bureau,2020-01-24 22:10:06,Politics
nytpolitics,The Trump administration is threatening to cut off certain health funds to California unless it drops a requirement that all private health plans in the state cover abortion https://t.co/R99Qfbd5Lh,Washington Bureau,2020-01-24 21:35:06,Politics
nytpolitics,Demonstrators flooded the National Mall on Friday morning in anticipation of a historic moment for the anti-abortion movement: the first sitting president to address the annual March for Life in person https://t.co/tSd7j6UOqc,Washington Bureau,2020-01-24 20:58:03,Politics
nytpolitics,"As the Democratic primary grows more heated, some party officials are increasingly anxious about whether they’ll present a unified front against President Trump in the fall https://t.co/PtHwFpVxkm",Washington Bureau,2020-01-24 20:26:02,Politics
nytpolitics,"34 American troops suffered traumatic brain injuries after Iran's strikes on a U.S. base in Iraq this month, the Pentagon said. President Trump had dismissed them as “headaches.” https://t.co/DEqbz1NTGK",Washington Bureau,2020-01-24 20:01:05,Politics
nytpolitics,"A recording of President Trump saying “take her out,” in an apparent reference to the American ambassador to Ukraine, Marie Yovanovitch, has emerged, ABC News reported https://t.co/y62BILPQ7H",Washington Bureau,2020-01-24 19:30:23,Politics
nytpolitics,"It's an open question who will win the Iowa caucuses -- and what constitutes a ""win"" may be in dispute. But polling offers a few hints.   https://t.co/PkjKkyur0J",Washington Bureau,2020-01-24 18:31:06,Politics
nytpolitics,Opening arguments in the impeachment trial have resumed. Follow along with live updates. https://t.co/2SZxKEFTe1,Washington Bureau,2020-01-24 18:16:44,Politics
nytpolitics,"“I feel like this year everyone has been talking about how Iowa is super-white, but it’s really not super-white to me,” said Vanessa Marcano-Kelly, who petitioned the state Democratic Party to create caucus sites in Spanish. “I see Latinos everywhere.” https://t.co/KRAsQruJy7",Washington Bureau,2020-01-24 18:03:06,Politics
nytpolitics,"The House managers will complete their opening arguments on Friday in the case against President Trump. They plan to focus on the second article of impeachment, obstruction of the impeachment inquiry. https://t.co/ZnBx7wZlZg",Washington Bureau,2020-01-24 17:31:09,Politics
nytpolitics,"To get ready for primary season, take a look at our cheat sheet on the race https://t.co/4M4pOJZuZO",Washington Bureau,2020-01-24 17:01:03,Politics
nytpolitics,"President Trump complained that his lawyers would begin his defense on Saturday, a day the president said in the world of television was “called Death Valley"" https://t.co/7UBRqwHBom",Washington Bureau,2020-01-24 16:31:05,Politics
nytpolitics,The Trump administration is granting its visa officers abroad more power to block pregnant women from visiting the U.S. if applicants are believed to be traveling to give birth https://t.co/XsneHFybr1,Washington Bureau,2020-01-24 16:01:08,Politics
nytpolitics,"When it comes to women in politics — and specifically, women in the presidency — often lurking behind language are unconscious assumptions about women in power, @jessicabennett writes https://t.co/lOTbtvW5Vc",Washington Bureau,2020-01-24 15:31:05,Politics
nytpolitics,"Entering their final day of formal arguments, House impeachment managers are poised to bring to a close the case against President Trump that they have been assembling since Wednesday https://t.co/kDbE34Mpad",Washington Bureau,2020-01-24 15:01:05,Politics
nytpolitics,"Stepping back to the Senate lectern around 10 p.m. to deliver one final argument for the day, Adam Schiff jolted a sleepy Senate to attention as he argued more explicitly than ever before for President Trump’s removal from office https://t.co/mKzUl2ILLd",Washington Bureau,2020-01-24 14:25:26,Politics
nytpolitics,"A trade truce may have eased tensions between the U.S. and China, but European and Latin American officials are worried it will come at a cost https://t.co/x42H99EGyu",Washington Bureau,2020-01-24 13:32:07,Politics
nytpolitics,"One caucus precinct leader for Pete Buttigieg in Iowa said canvassing his neighborhood was like herding cats. “A lot of them will say, ‘I support Pete,’ and I’ll come back around the next time and there’ll be a Biden sign in their yard."" https://t.co/Vpd7Deys9a",Washington Bureau,2020-01-24 13:02:06,Politics
nytpolitics,"Taking photos and other footage of the space is not allowed, so The New York Times sent a graphics editor to draw it https://t.co/7pTeAKObeh",Washington Bureau,2020-01-24 12:32:07,Politics
nytpolitics,"A day after President Trump suggested he was open to cutting entitlement programs in a second term, he insisted he would protect Social Security https://t.co/argYlKylh6",Washington Bureau,2020-01-24 04:02:02,Politics
nytpolitics,"Barred so far from presenting witnesses, the House managers prosecuting President Trump have focused on turning his own words against him https://t.co/Ahb3jPqv0V",Washington Bureau,2020-01-24 03:32:01,Politics
nytpolitics,"In their opening arguments Thursday, the House impeachment managers sought to undercut the central elements of President Trump’s defense, wading into a detailed defense of Joe Biden https://t.co/FrD2b8qRT3",Washington Bureau,2020-01-24 03:02:05,Politics
nytpolitics,"Required to sit through the trial in silence and without their phones, senators have grown increasingly comfortable testing those rules as the impeachment trial wears on https://t.co/LrS0TmTesG",Washington Bureau,2020-01-24 02:31:43,Politics
nytpolitics,"Kamala Harris is weighing an endorsement of Joe Biden, a move that could enhance her chances of becoming vice president but could also anger liberals in California https://t.co/X9ZDIMDUWC",Washington Bureau,2020-01-24 02:01:04,Politics
nytpolitics,"President Trump's advisers have urged him not to pay attention to the low-polling Democratic presidential candidate. But as Michael Bloomberg poured cash into attack ads, he became harder to ignore. https://t.co/4xjT3Y2Ocp",Washington Bureau,2020-01-24 01:30:05,Politics
nytpolitics,The contrasting amount of material the two impeachment legal teams brought into the Senate chamber to support their initial arguments foreshadowed a broader difference in their approaches to the trial https://t.co/5csvHCDYyu,Washington Bureau,2020-01-24 01:00:08,Politics
nytpolitics,An investigation by The Times and ProPublica shows that the FBI continued to investigate a Saudi role in the 9/11 attacks years after the U.S. dismissed any links. Here are the main findings https://t.co/vVujpTwVCa,Washington Bureau,2020-01-24 00:30:09,Politics
nytpolitics,"“Andrew’s personality is like a tuning fork realigning us with something we need to retrieve, taking us back to a more innocent time, making us remember to chuckle,” Marianne Williamson said https://t.co/t6WBEso4tZ",Washington Bureau,2020-01-24 00:00:04,Politics
nytpolitics,"Valerie Plame, the former CIA agent who was outed under the Bush administration, is running for Congress in New Mexico. In her campaign, she's fighting back against perceptions that she's an outsider. https://t.co/juO44aGSxH",Washington Bureau,2020-01-23 23:30:14,Politics
nytpolitics,"Michael Bloomberg’s presidential campaign has aroused the passions of Democratic voters. Unfortunately for Bloomberg, those passions are largely negative ones. https://t.co/08ut3ihdgh",Washington Bureau,2020-01-23 23:00:27,Politics
nytpolitics,"Joe Biden has been confronted on the campaign trail with questions, attacks and misinformation about the overseas business dealings of his son, Hunter. Biden has mostly kept his cool — but not always. https://t.co/9p6WNx1cca",Washington Bureau,2020-01-23 22:19:08,Politics
nytpolitics,"Speaker Nancy Pelosi’s role in the impeachment of President Trump may be formally over, but by her own design, the matter is not out of her hands https://t.co/69trg2qDOA",Washington Bureau,2020-01-23 21:49:08,Politics
nytpolitics,The 7 House impeachment managers resumed oral arguments on Thursday and started to build out their legal case that President Trump abused the power of his office. Follow along with live updates. https://t.co/LGiDPOpt8L,Washington Bureau,2020-01-23 21:20:04,Politics
nytpolitics,"President Trump plans to address an annual rally of anti-abortion demonstrators in Washington on Friday, in what would be the first appearance by a sitting president at the March for Life https://t.co/wooWGXB7p1",Washington Bureau,2020-01-23 20:26:09,Politics
nytpolitics,"Mike Pence invited Prime Minister Benjamin Netanyahu of Israel and his chief political rival, Benny Gantz, to the White House to discuss the administration’s plan for Middle East peace https://t.co/bcZiaJMiN4",Washington Bureau,2020-01-23 19:56:09,Politics
nytpolitics,"Ivanka Trump was presented in Davos as a principal second only to her father, even as she traveled as part of a delegation that included all of President Trump’s most important economic advisers https://t.co/hfr9Gf0LY9",Washington Bureau,2020-01-23 19:26:09,Politics
nytpolitics,"Jim Lehrer, the retired PBS anchorman who for 36 years provided a substantive alternative to network evening news programs, has died https://t.co/syuJuqWBa9",Washington Bureau,2020-01-23 18:56:39,Politics
nytpolitics,The House impeachment managers resumed their opening arguments in their case against President Trump. Follow our live coverage. https://t.co/cd1rmz6ZM5,Washington Bureau,2020-01-23 18:25:04,Politics
